241.845	48.278	0.854	2.163	1.150	1.510	-0.160	0	1	FRRY
248.750	45.269	1.278	2.311	0.400	0.430	-0.075	0	1	G103
240.048	42.098	-2.901	5.666	0.600	0.690	-0.017	0	1	G118
247.288	44.725	-0.008	1.454	0.710	0.730	0.011	0	1	G318
241.744	43.785	-0.816	1.401	0.710	0.870	0.008	0	1	G326
238.731	48.674	3.299	4.219	0.450	0.530	-0.038	0	1	G370
238.326	48.865	1.779	3.339	0.640	0.760	-0.034	0	1	G375
243.627	46.142	1.223	1.921	0.310	0.360	-0.020	0	1	G404
242.175	41.398	-2.979	3.060	0.420	0.430	0.003	0	1	G425
239.491	44.353	0.484	4.275	0.840	0.950	0.014	0	1	G753
236.180	49.203	5.352	5.788	0.420	0.460	-0.009	0	1	GABR
236.083	46.057	9.323	10.145	0.240	0.250	0.012	0	1	GEAR
241.923	43.744	-0.984	2.847	0.290	0.310	-0.027	0	1	GENT
246.749	44.504	0.173	1.185	0.340	0.340	0.031	0	1	GILM
234.636	49.552	4.661	4.435	0.710	0.760	-0.073	0	1	GLAC
235.572	42.421	5.182	14.351	0.580	0.590	-0.020	0	1	GO89
235.822	47.114	13.980	14.283	0.450	0.500	-0.033	0	1	GP14
238.375	47.138	2.586	4.584	0.490	0.580	0.213	0	1	GP17
238.406	48.486	2.434	3.502	0.460	0.520	-0.002	0	1	GP29
238.400	48.255	1.698	4.983	1.200	1.650	-0.094	0	1	GP31
236.351	46.334	6.852	9.706	0.470	0.520	-0.017	0	1	GP35
248.556	42.919	-0.973	0.166	0.600	0.690	0.092	0	1	GRA5
246.944	43.665	-1.227	0.750	0.380	0.380	-0.005	0	1	GRAF
235.900	46.903	10.557	12.428	0.400	0.420	-0.013	0	1	GRAY
248.212	42.541	-1.280	0.903	0.610	0.700	0.118	0	1	GRCE
235.721	47.304	14.550	14.190	0.290	0.310	-0.014	0	1	GREV
235.296	48.996	7.336	7.599	0.450	0.490	-0.005	0	1	GREY
237.474	41.555	-3.375	6.549	0.690	0.810	-0.048	0	1	GRSB
238.223	48.538	4.492	4.615	0.770	0.980	-0.056	0	1	GRSM
236.930	45.612	4.558	7.956	0.480	0.490	0.009	0	1	GTRT
243.795	43.913	-1.533	2.329	0.330	0.370	-0.019	0	1	H015
241.427	42.094	-2.344	3.845	0.250	0.270	-0.030	0	1	H118
248.321	45.232	0.785	1.874	0.270	0.290	-0.052	0	1	H146
243.813	41.962	-2.574	1.639	0.290	0.310	-0.010	0	1	H318
245.550	42.624	-1.672	1.497	0.290	0.320	-0.031	0	1	H422
239.785	45.745	2.876	3.193	1.080	1.360	-0.090	0	1	H428
237.472	48.099	2.796	4.518	0.910	0.930	0.004	0	1	HACK
245.706	43.504	-2.399	2.555	0.520	0.580	-0.016	0	1	HALY
235.935	44.602	7.563	10.456	0.260	0.280	-0.026	0	1	HAMI
235.041	49.069	6.662	7.107	0.440	0.470	-0.005	0	1	HAND
236.430	45.885	6.481	9.221	0.410	0.420	0.015	0	1	HANS
244.180	46.634	0.664	2.210	0.700	0.910	0.013	0	1	HDQT
